name,description,price,category,image_url,stock_quantity,is_available
Pañales Bambo Nature Talla XL 44un,"Cantidad: 44 unidadesTalla: XLDiseño unisexIdeal para bebés de 12 a 18 kilosSin parabenos, perfumes, lociones ni preservantes",69.9,Niños y Bebés,https://www.metro.pe/panales-bambo-nature-talla-xl-44un/p,21,True
Pañales para Bebé Babysec Premium Talla XG 72un,Cantidad: 72 unidadesTalla: XGCubierta tipo tela suaveBarreras más altas con mejor absorciónGel ultra absorbenteCintura elástica / Cintas reajustables con pega pegaIdeal para bebés de 11 a 14 kilos,57.9,Niños y Bebés,https://www.metro.pe/panales-para-bebe-babysec-premium-talla-xg-72un-932694001/p,32,True
Pañal para Bebé Huggies Natural Care Talla M 60un,Cantidad: 60 unidadesTalla: MTecnología Xtra-careAjuste elasticadoCon materiales extra suavesContiene fibras naturalesIdeal para bebés de 5.5 kilos a 9.5 kilos,53.2,Niños y Bebés,https://www.metro.pe/panal-para-bebe-huggies-natural-care-talla-m-60un-795555/p,8,True
Pañales Huggies Primeros Días Talla P 50un,Corte umbilicalIndicador de humedadCintura y orejas elastizadas,35.7,Niños y Bebés,https://www.metro.pe/panales-huggies-primeros-dias-talla-p-50un/p,35,True
Shampoo 2 en 1 Tío Nachito 400ml,"Contiene 400 mlShampoo 2 en 1: Cuerpo y cabelloCuida, aclara y fortalece el cabelloSin lágrimasIncluye juguete burbujero",29.9,Niños y Bebés,https://www.metro.pe/shampoo-2-en-1-t-o-nachito-400ml-1024831/p,39,True
Pants para Bebé Pampers Premium Care Talla XXG 90un,Cantidad: 90 unidadesTalla: XXGFácil de cambiarFácil de ponerCintura elástica 360°,129.9,Niños y Bebés,https://www.metro.pe/pants-para-bebe-pampers-premium-care-talla-xxg-90un-1013965/p,7,True
Pants para Bebé Huggies Pants Natural Care Talla XGG 34un,Pañal absorbente desechableSuavidadAbsorción?,47.9,Niños y Bebés,https://www.metro.pe/pants-para-bebe-huggies-pants-natural-care-talla-xgg-34un-1001126/p,47,True
Pañales para Bebé Pampers Premium Care Talla XG 68un,Cantidad: 68 unidadesTalla: XGPañales para bebéUltra respirableAjuste cómodo y flexibleAyuda a prevenir irritacionesHipoalergénicoIdeal para bebés de 11 a 15 kilos,89.9,Niños y Bebés,https://www.metro.pe/panales-para-bebe-pampers-premium-care-talla-xg-68un-755987/p,1,True
Jabón de Glicerina Dr Zaidman Baby 80 g,Contiene 80 gJabón base de glicerina Ideal para la delicada piel de los recién nacidos,3.8,Niños y Bebés,https://www.metro.pe/jabon-de-glicerina-dr-zaidman-baby-80-g-2/p,19,True
Compota de Arándano con Quinua Casa Verde 120g,Contiene 120 gramosCompora de arándano con quinuaLibre de glutenSin conservantesRecomendado a partir de los 6 meses,4.99,Niños y Bebés,https://www.metro.pe/compota-de-arandano-con-quinua-casa-verde-120g-1019785/p,44,True
Pañales para Bebé Zeukid Baby Care Talla G 58un,Cantidad: 58 unidadesTalla: GPañales desechables para bebésBarrera alta antifugasCintura elastizadaCubierta tipo tela,36.9,Niños y Bebés,https://www.metro.pe/panales-para-bebe-zeukid-baby-care-talla-g-58un-973199/p,18,True
Pañales para Bebé Huggies Triple Protección Talla XXG 68un,Cantidad: 68 unidadesTalla: XXGPañales con tecnología Xtra-protectProtección durante toda la nocheIdeal para bebés de más de 14 kilos,49.9,Niños y Bebés,https://www.metro.pe/panales-para-bebe-huggies-triple-proteccion-talla-xxg-68un-950915003/p,28,True
Pack x3 Toallitas Húmedas Family Care Disney Paquete 80un,Cantidad: 3 paquetes de 80 unidades cada unoToallitas húmedasPara manos y rostro,15.9,Niños y Bebés,https://www.metro.pe/pack-x3-toallitas-humedas-family-care-disney-paquete-80un-991790/p,11,True
Toallitas Húmedas para Bebés WaterWipes 180un,Contiene 3 paquetes de 60 toallitasElaborado con 99.9% agua y una gota de extracto de frutaMedida (Alt x Anch):  17.8 x 16.8 cmProducto hipoalergénicoLibre de sulfatos,51.9,Niños y Bebés,https://www.metro.pe/toallitas-humedas-para-bebes-waterwipes-180un-2/p,49,True
Arena para Gatos Klinkat 20kg,Contenido de 20 kilosProducto 100% natural e inocuoAlta capacidad de aglomeraciónNeutraliza oloresFácil de limpiar,59.0,Mascotas,https://www.metro.pe/arena-para-gatos-klinkat-20kg-27989/p,9,True
Arena para Gatos Pet's Fun 20 Kg,100% Bentonita NaturalNeutraliza oloresBaja en polvo,34.9,Mascotas,https://www.metro.pe/arena-p-gatos-pet-s-fun-x-20-kg/p,17,True
Arena para Gatos Klin Kat 10kg,Contiene 10 kilosCompletamente naturalControla el olor y la humedad de las excretas de los gatos,31.9,Mascotas,https://www.metro.pe/arena-para-gatos-klin-kat-10kg-27290/p,21,True
Alimento para Perros Adultos Ricocan Mediano Grande Cordero 15kg,Alimento con bienestar integralEtapa del perro: AdultoEdad: A partir de 12 mesesRaza: Mediana / GrandeFórmula: Cordero y cerealesContiene fibras naturales para una digestión sanaEnriquecido con multivitaminas y proteínas para mayor vitalidad,109.9,Mascotas,https://www.metro.pe/alimento-para-perros-adultos-ricocan-mediano-grande-cordero-15kg-752335/p,39,True
Alimento para Gatitos Cat Chow Esterilizado 8 kg,Con probioticos saludableSin colorantes ni sabores artificialesContenido 8 kg,110.9,Mascotas,https://www.metro.pe/cat-chow-esterilizado-x-8kg/p,41,True
Ricocat Alimento para Gatos Adultos Esterilizados Bolsa 9 Kg,Para gatos de 1+ añosDeliciosas croquetas marmoleadas sabor pescadoFórmulas con fibras de origen natural,92.5,Mascotas,https://www.metro.pe/ricocat-alimento-para-gatos-adultos-esterilizados-bolsa-9-kg/p,20,True
Alimento Dog Chow para Perros Adultos Tamaño Mediano 15kg,Indicado para perros adultos medianos y grandesSabor carne y polloContenido Neto: 15 kgContiene probiótico natural que equilibra la flora intestinalCon omega 3 y 6 para un pelaje brillante,157.9,Mascotas,https://www.metro.pe/dog-chow-alimento-para-perros-adultos-raza-mediana-grande-bolsa-15-kg-512612/p,15,True
Ricocan Alimento para Perros Adultos Raza Pequeña Cordero y Cereales Bolsa 15 Kg,Alimento con bienestar integralEtapa del perro: AdultoEdad: A partir de 12 mesesRaza: PequeñaFórmula: Cordero y cerealesContiene fibras naturales para una digestión sanaEnriquecido con multivitaminas y proteínas para mayor vitalidad- ver más,109.9,Mascotas,https://www.metro.pe/ricocan-alimento-para-perros-adultos-raza-pequena-cordero-y-cereales-bolsa-15-kg/p,49,True
Alimento para Gatos Adultos Cat Chow Delimix 8kg,Contiene 8 kilosAlimento 100% balanceadoFórmula: Carne|Pescado|PolloEtapa del gato: AdultoEdad: A partir de los 12 mesesEnriquecido con tres proteínasFortalecimiento Defense Plus,110.9,Mascotas,https://www.metro.pe/cat-chow-delimix-comida-x-8kg-535081/p,12,True
Felix Alimento Húmedo para Gatos Paté de Salmón Lata 156 gr,"- Alimento húmedo 100% completo y balanceado- Fórmula: Paté de salmón- Etapa del gato: Adulto- Edad: A partir de los 12 meses- Enriquecido con proteínas de alta calidad- Combinación de textura, sabor y aroma ideal- ver más",7.0,Mascotas,https://www.metro.pe/felix-alimento-humedo-para-gatos-pate-de-salmon-lata-156-gr/p,32,True
Arena para Gatos Pet's Fun 10 Kg,100% Bentonita NaturalNeutraliza oloresBaja en polvo,19.9,Mascotas,https://www.metro.pe/arena-p-gatos-pet-s-fun-x-10-kg/p,24,True
Ricocat Alimento para Gatos Adultos Festival de Sabores Bolsa 9 Kg,Alimento para el bienestar integralEtapa del gato: AdultoEdad: A partir de 12 mesesRaza: Todas las razasFórmula: Salmón / Atún / Carne / Pollo / TruchaContiene fibras naturales para el control de bolas de pelosEnriquecido con multivitaminas y proteínas para fortalecer las defensas- ver más,92.5,Mascotas,https://www.metro.pe/ricocat-alimento-para-gatos-adultos-festival-de-sabores-bolsa-9-kg/p,10,True
Alimento para Perros Adultos Mimaskot Cordero Medianos y Grandes 15kg,Más Vitalidad y Pelo BrillanteAlimento 100% completo y balanceadoCordero y Cereales,94.9,Mascotas,https://www.metro.pe/alimento-para-perros-adultos-mimaskot-cordero-medianos-y-grandes-15kg-294760/p,17,True
Ricocan Adulto Multi Todas las Razas 15kg,"Tamaño: razas pequeñas, medianas y grandesComida seca premiumEdad: adulto",109.9,Mascotas,https://www.metro.pe/ricocan-adulto-multi-todas-las-razas-15kg/p,45,True
Alimento Húmedo para Gatos Sabor Paté Pescado y Atún Felix 156g,Contiene 156 gramosAlimento húmedo para gatosEtapa: AdultoSabor: Paté de pescado y atúnCompleto y balanceadoCon vitaminas y minerales esencialesPiel y pelaje sanos,7.0,Mascotas,https://www.metro.pe/felix-filetes-pate-pescado-atun-x-156gr-477700/p,36,True
Felix Alimento Húmedo para Gatos Paté de Pavo y Menudencias Lata 156 gr,"- Alimento húmedo 100% completo y balanceado- Fórmula: Paté de pavo y menudencias- Etapa del gato: Adulto- Edad: A partir de los 12 meses- Enriquecido con proteínas de alta calidad- Combinación de textura, sabor y aroma ideal- ver más",7.0,Mascotas,https://www.metro.pe/felix-alimento-humedo-para-gatos-pate-de-pavo-y-menudencias-lata-156-gr/p,26,True
Alimento para Perros Adultos Mimaskot Carnes Medianos y Grandes 15kg,"Tamaño: razas pequeñas, medianas y grandesTipo de alimento: croquetaTipo de animal: perro",94.9,Mascotas,https://www.metro.pe/alimento-para-perros-adultos-mimaskot-carnes-medianos-y-grandes-15kg-294687/p,15,True
Ricocan Alimento para Perros Cachorros Raza Mediana / Grande Carne y Leche Bolsa 15 Kg,Para perros cachorros razas medianas y grandesDeliciosas croquetas marmoleadas sabor carneDesarrollo inicial,109.9,Mascotas,https://www.metro.pe/ricocan-alimento-para-perros-cachorros-raza-mediana-grande-carne-y-leche-bolsa-15-kg/p,14,True
Alimento Seco Dog Chow Cachorro Medianos y Grandes 15Kg,"Contribuye al desarrollo del cerebro y sist. inmuneSabor a Carne, Pollo, Verduras y LecheEquilibra la flora intestinal",158.9,Mascotas,https://www.metro.pe/alimento-seco-dog-chow-cachorro-medianos-y-grandes-15kg-1016213/p,42,True
Ricocan Alimento para Perros Cachorros Raza Pequeña Carne y Leche Bolsa 15 Kg,Alimento para el desarrollo inicialEtapa del perro: CachorroEdad: Hasta 12 mesesRaza: PequeñaFórmula: Carne y lecheContiene DHA para el desarrollo del cerebro y visiónEnriquecido con multivitaminas y proteínas para una formación integral- ver más,109.9,Mascotas,https://www.metro.pe/ricocan-alimento-para-perros-cachorros-raza-pequena-carne-y-leche-bolsa-15-kg/p,41,True
"Ricocat Alimento para Gatos Adultos Pollo, Sardina y Salmón 9kg",Para gatos de 1+ añosDeliciosas croquetas marmoleadas sabor pescadoFórmulas con fibras de origen natural,92.5,Mascotas,https://www.metro.pe/ricocat-alimento-para-gatos-adultos-pollo-sardina-y-salmon-9kg-752348/p,26,True
Ricocan Alimento para Perros Adultos Edad Avanzada Bolsa 15 Kg,Para perros adulto de todas las razasDeliciosas croquetas marmoleadas sabor carneEdas avanzada 7+ años,109.9,Mascotas,https://www.metro.pe/ricocan-alimento-para-perros-adultos-edad-avanzada-bolsa-15-kg/p,14,True
Alimento Rambala Barf Natural para Perro Pollo Pavo,"Alta digestibilidad, ideal para perros con estómago sensiblesAlto en vitamina B, que refuerza el sistema inmune y nerviosoAlto en vitamina A, que contribuye a la salud ocular y cuidado dérmico",16.9,Mascotas,https://www.metro.pe/alimento-congelado-pollo-pavo-rambala-733109/p,36,True
Alimento Seco Zeus adulto 25kg,"Croquetas de color lentejón naranja, lentejón marrón y hueso  naturalCroquetas de color lentejón naranja, lentejón marrón y hueso  naturalCroquetas de color lentejón naranja, lentejón marrón y hueso  natural",107.9,Mascotas,https://www.metro.pe/alimento-seco-zeus-adulto-25kg-969177/p,16,True
Alimento para Perros Dog Chow Longevidad 8kg,Contiene 8 kilosAlimento para perrosEtapa del perro: Adultos de más de 7 añosTamaño: Todos los tamaños,91.0,Mascotas,https://www.metro.pe/alimento-para-perros-dog-chow-longevidad-8kg-971499/p,35,True
"Ricocat Alimento para Gatos Adultos Carne, Salmón y Leche Bolsa 9 Kg",Alimento con bienestar integralEtapa del gato: AdultoEdad: A partir de 12 mesesRaza: Todas las razasFórmula: Carne / Salmón / LecheContiene fibras naturales para el control de bolas de pelosEnriquecido con multivitaminas y proteínas para fortalecer las defensas- ver más,92.5,Mascotas,https://www.metro.pe/ricocat-alimento-para-gatos-adultos-carne-salmon-y-leche-bolsa-9-kg/p,32,True
Alimento Húmedo para Gatos Fancy Feast Salmón 85g,Contiene 85 gramosAlimento húmedo súper premiumDelicados bocaditos macerados y cocinados a la perfecciónFórmula: Mini filetes de salmónEtapa del gato: AdultoEdad: A partir de los 12 mesesEnriquecido con proteínas de alta calidadSin colorantes artificiales,6.9,Mascotas,https://www.metro.pe/purina-fancy-feast-petits-filetes-salmon-x-24gr-731764/p,24,True
Ricocat Cachorro Carne Pescado Leche 9Kg,Para gatos de 1 a 12 mesesDeliciosas croquetas marmoleadas sabor pescadoDesarrollo inicial,82.9,Mascotas,https://www.metro.pe/ricocat-cachorro-carne-pescado-leche-9kg-733727/p,43,True
Alimento para Gatos Adultos Pescado Bolsa 8 Kg,Alimento 100% balanceadoFórmula: PescadoEtapa del gato: AdultoEdad: A partir de los 12 mesesEnriquecido con Omega 3 / Omega 6Fortalecimiento Defense PlusRación diaria recomendada:ver más,110.9,Mascotas,https://www.metro.pe/cat-chow-blue-adultos-x-8kg-353423/p,44,True
Alimento Seco para Gatos Friskies Sensaciones Marinas 7.5kg,"Contiene 7.5 kilosAlimento seco para gatosEtapa del gato: AdultoSabor: Sensaciones MarinasEnriquecida con atún, salmón y camarónCombinación de vitaminas, minerales y proteínasAyuda a mantener a tu mascota saludable",99.0,Mascotas,https://www.metro.pe/friskies-sensaciones-marinas-7-5-kg/p,39,True
Alimento Rambala Natural Barf Pavo Hipoalergénico,"Ideal para perros que sufren alergias y con piel sensible.Carne magra de Pavo, bajo en grasas, para un adecuado control de peso.Alto en vitamina B, que refuerza el sistema inmune y nervioso.",21.5,Mascotas,https://www.metro.pe/alimento-congelado-pavo-hipo-rambala-733110/p,6,True
Alimento Purina One Esterilizados One Pollo Y Salmon 6kg,Carnes como ingredientes #1Fortalece la flora intestinalGranos integrales,167.5,Mascotas,https://www.metro.pe/one-esterilizados-con-pollo-y-salmon-6kg/p,45,True
Alimento BARF Natural para Perros Rambala Pavo Res,"2 carnes con alto valor proteico que favorecen el desarrollo muscular.Contribuye al aumento de peso de manera saludableAlto en vitamina B, que refuerza el sistema inmune y nervioso",18.9,Mascotas,https://www.metro.pe/alimento-congelado-res-pavo-rambala-733107/p,18,True
Alimento para Perros Adulto Pet's Fun Cereales y Carne 15kg,Contiene 15 kilosAlimento seco para perrosEtapa del perro: AdultoSabor: Cereales y carne,84.9,Mascotas,https://www.metro.pe/alimento-para-perros-adulto-pet-s-fun-cereales-y-carne-15kg-983547/p,27,True
Trozos en Salsa Purina One Gatos Esterilizados Pollo y Salmón 85g,Adultos / Esterilizados: A partir de 1 añoSuperfoods: Alimentos de alta densidad nutricionalIngredientes: Salmón / Quinoa / Camote / LinazaSistema inmune fuerteSin colorantes,7.99,Mascotas,https://www.metro.pe/trozos-en-salsa-purina-one-gatos-esterilizados-pollo-y-salmon-85g/p,17,True
Ricocat Adulto Atún Sardina Trucha 9Kg,"Tamaño: razas pequeñas, medianas y grandesComida seca premiumEdad: adulto",92.5,Mascotas,https://www.metro.pe/ricocat-adulto-atun-sardina-trucha-9kg/p,14,True
Alimento para Perros Mimaskot Adultos Raza Pequeña 15kg,Contiene 15 kilosEdad del perro: AdultoTamaño: Razas pequeñas,94.9,Mascotas,https://www.metro.pe/alimento-para-perros-mimaskot-adultos-raza-pequena-15kg-946851/p,43,True
Carpeta de Adiestramiento Pet's Fun Care 30un.,Cantidad: 30 hojasMaterial absorbenteEvita desechos inesperadosNeutraliza oloresMedidas (Alt x Anch): 60 x 60 cm,21.9,Mascotas,https://www.metro.pe/carpeta-de-adiestramiento-pet-s-fun-care-30un/p,21,True
Galletas Ricocrack Multisabores Adultos 500g,"Contiene 500 gramosGalletas para perrosEtapa del perro: AdultosTipo de raza: Todas las razasSabor: Multisabores (Leche, espinaca, zanahoria, trigo y arroz)Brindan vitalidad y energía",14.0,Mascotas,https://www.metro.pe/galletas-ricocrack-multisabores-adultos-500g-2/p,13,True
Alimento para Perros Adultos Mimaskot Estofado de Carne 15kg,Nueva fórmula que al mezclarse con agua se convierte en un delicioso alimento con sabor a estofado de carnePelo brillante: proteína de res elegida con exigentes estándares de calidadTipo de animal: perro,94.9,Mascotas,https://www.metro.pe/alimento-para-perros-adultos-mimaskot-estofado-de-carne-15kg-537067/p,16,True
Felix Alimento Húmedo para Gatos Filetes de Pescado y Atún en Salsa Lata 156 gr,"- Alimento húmedo 100% completo y balanceado- Fórmula: Filetes de pescado y atún en salsa- Etapa del gato: Adulto- Edad: A partir de los 12 meses- Enriquecido con proteínas de alta calidad- Combinación de textura, sabor y aroma ideal- ver más",7.0,Mascotas,https://www.metro.pe/felix-alimento-humedo-para-gatos-filetes-de-pescado-y-atun-en-salsa-lata-156-gr/p,20,True
Alimento Húmedo para Gatos Fancy Feast Paté de Pescado y Camarón 85g,Contiene 85 gramosAlimento húmedo Super PremiumDelicados bocaditos con textura esponjosaFórmula: Mousse pescado y camarónEtapa del gato: AdultoEdad: A partir de los 12 mesesEnriquecido con proteínas de alta calidad,6.9,Mascotas,https://www.metro.pe/purina-fancy-feast-mouse-pescado-y-camaron-x-24gr-731763/p,42,True
Arena para Gatos Pet's Fun 5 Kg,100% Bentonita NaturalNeutraliza oloresBaja en polvo,11.5,Mascotas,https://www.metro.pe/arena-p-gatos-pet-s-fun-x-5-kg/p,27,True
Alimento Seco Mimaskot Adultos Sabor a Carnes 22 Kg,Alimento para perrosMimaskotCarne,142.9,Mascotas,https://www.metro.pe/alimento-seco-mimaskot-adultos-sabor-a-carnes-22-kg-1018004/p,31,True
Purina One Gatos Esterilizados Carne 85g,"Granos seleccionados, alga y aceite de cocoDigestibilidad elevada, 30% menos heces Con prebiotico natural inulina que fortalece la flora intestinal Croquetas carnosas y crujientesSin colorantes artificialesSabor a carneResultados Visibles en 28 dias Contenido Neto: 85 g",7.99,Mascotas,https://www.metro.pe/purina-one-gatos-esterilizados-carne-85g/p,13,True
Alimento Rambala Natural para Perros Cordero Pavo,"Ideal para iniciar la alimentación BARF, previene las alergias.Alto en vitamina B, que refuerza el sistema inmune y nervioso.Alto en hierro, facilita la recuperación post-operatoria.",21.5,Mascotas,https://www.metro.pe/alimento-congelado-cordero-pavo-rambala-733108/p,10,True
Barritas de Ganado Vacuno Pet's Fun 500g,Contiene 500 gramosBarritas a base de ganado vacunoSin preservantes,19.9,Mascotas,https://www.metro.pe/barritas-de-ganado-vacuno-pet-s-fun-500g-394006/p,43,True
Alimento para Perros Dog Chow Control de Peso 8kg,Contiene 8 kilosAlimento para perrosEtapa del perro: AdultosTamaño: Todos los tamañosIdeal para perros con problemas de peso,91.0,Mascotas,https://www.metro.pe/dog-chow-control-de-peso-adultos-tdm-8kg/p,15,True
Barritas de Ganado Vacuno Pet's Fun 1kg,Contiene 1 kiloBarritas a base de ganado vacunoSin preservantes,36.8,Mascotas,https://www.metro.pe/barritas-de-ganado-vacuno-pet-s-fun-1kg-563808/p,28,True
Fancy Feast Demi Glace Salmón Pouch 85g,"Delicados trozos de carne cortada, sumergidos en abundante salsa deliciosaNo contiene colorantes artificialesAlimento 100% completo y balanceadoPara gatos adultos de todas las razasContenido Neto: 85 g",5.9,Mascotas,https://www.metro.pe/fancy-feast-demi-glace-salmon-pouch-85g/p,6,True
Trocitos en Salsa Cat Chow Esterilizados Pescado Pouch 85g,Contiene 85 gramosTrocitos en salsaSabor: PescadoAdultos: Castrados / EsterilizadosContribuye a un tracto urinario saludableEquilibrio de nutrientes y agua100% Completo y balanceado,5.0,Mascotas,https://www.metro.pe/trocitos-en-salsa-cat-chow-esterilizados-pescado-pouch-85g/p,7,True
Cama Elástica Radost Clasica 10 Pies,"Peso Max: 100 kgMaterial andideslizante, resistencia UVEstructura de metal galvanizado, red de proteccion exterior, poster perimetricos acolchados",391.96,La Juguetería,https://www.metro.pe/cama-elastica-radost-clasica-10-pies-1017138/p,41,True
Cuatrimoto Loko Toys 99035-O Naranja,Edad recomendada: A partir de 3 añosVelocidad máxima: 2 Km/hMarcha delantera y traseraSoporta hasta 50 kilosIncluye: Batería / Cargador,149.9,La Juguetería,https://www.metro.pe/cuatrimoto-loko-toys-99035-o-naranja-1013998/p,39,True
Peluche Animalitos 80cm Surtido,Tiernos y llamativosEl regalo perfectoMedida (Alt): 80 cm* Modelo al azar según stock,19.9,La Juguetería,https://www.metro.pe/peluche-animalitos-80cm-surtido/p,10,True
Set Sorpresa Cookeez Makery Mascota Horneada Surtido,"Edad recomendada: A partir de 5 añosPeluche interactivo perfumanoMezcla los ingredientes, hornea y descubre tu peluche sopresa* Modelo al azar según stock. Incluye solo una unidad.",129.9,La Juguetería,https://www.metro.pe/set-sorpresa-cookeez-makery-mascota-horneada-surtido-1017035/p,15,True
Muñeco Little Live Pets Cerdito,Edad recomendada: A partir de 5 añosCon más de 25 sonidos y reaccionesLlévalo a caminarAliméntaloAcarícialo,99.9,La Juguetería,https://www.metro.pe/muneco-little-live-pets-cerdito-968652/p,7,True
Muñeca Interactiva Cry Babies Stars Babies Surtido,Edad recomendada: A partir de 18 mesesMuñeca interactiva que llora lágrimas de verdad10 sonidos de bebéCálmala con su biberón* Modelo al azar según stock. Incluye solo una unidad.,99.9,La Juguetería,https://www.metro.pe/muneca-interactiva-cry-babies-stars-babies-surtido-1017028/p,19,True
Muñeca Bonnie de Moda 4,Cabello amarrable y decorableSets y estilos de modaMaterial: plástico,4.98,La Juguetería,https://www.metro.pe/muneca-bonnie-de-moda-4-960213/p,4,True
Cuatrimoto Loko Toys Rosado,Edad recomendada: A partir de 3 añosVelocidad máxima: 2 Km/hMarcha delantera y traseraSoporta hasta 50 kilosIncluye: Batería / Cargador,149.9,La Juguetería,https://www.metro.pe/cuatrimoto-loko-toys-rosado-1014000/p,35,True
Camión Transportador Happy Line con 6 Carros,Material: Plástico1 JugadorPerfecto para divertirse,9.98,La Juguetería,https://www.metro.pe/camion-transportador-happy-line-con-6-carros-559090/p,36,True
Cuatrimoto Loko Toys 99035-V Verde,Edad recomendada: A partir de 3 añosVelocidad máxima: 2 Km/hMarcha delantera y traseraSoporta hasta 50 kilosIncluye: Batería / Cargador,149.9,La Juguetería,https://www.metro.pe/cuatrimoto-loko-toys-99035-v-verde-1013999/p,19,True
Set Sorpresa Cookeez Makery Tostaditas Surtido,Edad recomendada: A partir de 5 añosCrea tu peluche mascota perfumadaColoca el pan en la tostadora y descubre tu peluche sopresaColecciona los 12 peluches* Modelo al azar según stock. Incluye solo una unidad.,29.9,La Juguetería,https://www.metro.pe/set-sorpresa-cookeez-makery-tostaditas-surtido-1010245/p,2,True
Bebe con Disfraz Jiangsu Holly Animalitos Glitter 22cm,Tamaño perfecto para que los niños lo abracen y lo quieranEl muñeco bebé está hecho de cuerpo suave y cómodoPerfecto para divertirse disfrazándose,17.9,La Juguetería,https://www.metro.pe/bebe-con-disfraz-jiangsu-holly-animalitos-glitter-22cm-960166/p,18,True
Auto de Juguete Motor Extreme 20cm Surtido,Edad recomendada: A partir de 3 añosMaterial: PlásticoMedidas (Alt x Anch x Prof): 14.5 x 12.5 x 21.5 cm* Modelo al azar según stock,12.9,La Juguetería,https://www.metro.pe/camioneta-a-friccion-20-cm-surtido-559083/p,49,True
Muñeco Sorpresa Magic Mixies Shimmerverse Gema Sorpresa,Edad recomendada: A partir de 5 añosDescubre la gema de la poción efervescenteSigue los 6 pasos mágicos y revela el peluche,79.9,La Juguetería,https://www.metro.pe/muneco-sorpresa-magic-mixies-shimmerverse-gema-sorpresa-1017032/p,8,True
Soft Babies Jiangsu Holly,Tamaño perfecto para que los niños lo abracen y lo quieranEl muñeco bebé está hecho de cuerpo suave y cómodoPerfecto para divertirse disfrazándose,12.9,La Juguetería,https://www.metro.pe/soft-babies-jiangsu-holly-960168/p,3,True
Peluche Animales Jumbo 130cm Surtido,Tiernos y llamativosEl regalo perfectoMedida (Alt): 130cm* Modelo al azar según stock,79.9,La Juguetería,https://www.metro.pe/peluche-animales-jumbo-130cm-surtido/p,48,True
Muñeco Interactivo Little Live Pets My Walking Penguin,Edad recomendada: A partir de 5 añosCon más de 25 sonidos y reaccionesIncluye correa para que lo lleves a pasear,99.9,La Juguetería,https://www.metro.pe/muneco-interactivo-little-live-pets-my-walking-penguin-1017038/p,13,True
Caja Registradora con Accesorios Cash Shopping,Edad recomendada: A partir de 3 añosCaja registradora de juguete con accesoriosMedidas (Alt x Anch x Prof): 11 x 23 x 15 cm,11.98,La Juguetería,https://www.metro.pe/caja-registradora-con-accesorios-cash-shopping/p,31,True
Kit Sorpresa Treasure X Mega Alien Dissection Surtido,"Edad recomendada: A partir de 5 añosDisecciona los órganos del extraterrestre para rescatar a 4 cazadores de tesoros alienígenasDescubre 9 armas alienígenas diferentes, 7 pegatinas y 4 tesoros alienígenasMedida (Alt): 30 cm* Modelo al azar según stock. Incluye solo una unidad.",27.98,La Juguetería,https://www.metro.pe/kit-sorpresa-treasure-x-mega-alien-dissection-surtido-1010248/p,35,True
"Piscina Bestway 40x10"" 1.22x25cm","Material resistenteSoporte acolchadoPerfecto para flotar cómodamente en lagos, piscinas o el mar",14.97,La Juguetería,https://www.metro.pe/piscina-bestway-48-h10-1-22m-h25cm-1016946/p,28,True
Go Kart Radost Blue,Diseño ergonómicoMaterial: PVC|MetalDe fácil uso,139.9,La Juguetería,https://www.metro.pe/go-kart-radost-blue-989480/p,22,True
Alfombra Evaonly 61x61cm 4 Piezas,Edad recomendada: A partir de 3 añosNúmero de piezas: 4Medida (Alt x Anch): 61 x 61 cm,24.95,La Juguetería,https://www.metro.pe/alfombra-evaonly-61x61cm-4-piezas-988950/p,3,True
Plastilina Play Doh Licuadora de Batidos Coloridos,"Moldea frutas, verduras y otros comestibles de jugueteCrea ingredientes de juguete play dohDecora con ingredientes",54.9,La Juguetería,https://www.metro.pe/plastilina-play-doh-licuadora-de-batidos-coloridos-1010393/p,27,True
Triscooter Classic Radost Ruedas con Luz Surtido,Para niñas y niños de hasta 30 kilosRuedas de polipropileno + acero de 18cmCon luces Led* Modelo al azar según stock. Incluye solo una unidad.,39.9,La Juguetería,https://www.metro.pe/triscooter-classic-radost-ruedas-con-luz-surtido-1015386/p,25,True
Plastilinas Play Doh Starters Fábrica de Diversión,"Los pequeños pueden apretar, exprimir y dar forma a lo que imaginenCrea 10 divertidas formasEste set puede ayudar a los niños a explorar la motricidad fina",29.9,La Juguetería,https://www.metro.pe/plastilinas-play-doh-starters-fabrica-de-diversion-1010386/p,38,True
Caja Registradora con Accesorios Metro,Edad recomendada: A partir de 3 añosCaja registradora con accesoriosCon luces y sonidos,23.98,La Juguetería,https://www.metro.pe/caja-registradora-con-accesorios-metro/p,16,True
Muñeca Bonnie Pink Jet Ski Surtido,Cabello amarrable y decorableSets y estilos de modaMaterial: plástico* Modelo al azar según stock. Incluye solo una unidad.,19.9,La Juguetería,https://www.metro.pe/muneca-bonnie-pink-jet-ski-surtido-1010154/p,30,True
Peluche Metrito 30cm,Medida (Alt): 30 cm,19.9,La Juguetería,https://www.metro.pe/peluche-metrito-30cm-2/p,8,True
Muñeca Mother Love Paseo Surtido 20cm,Material: PlásticoDivertidoEdad recomendada: 2+,9.98,La Juguetería,https://www.metro.pe/muneca-mother-love-paseo-surtido-20cm-1009889/p,49,True
